date,lambda
2025-06-18,0.348544446263
2025-06-20,0.299186167011
2025-06-23,0.334902263537
2025-06-24,0.403538341289
2025-06-25,0.41164900365
2025-06-26,0.467546853309
2025-06-27,0.474188382384
2025-06-30,0.492393556182
2025-07-01,0.482383069021
2025-07-02,0.527134635694
2025-07-03,0.555505151674
2025-07-07,0.48465180279
2025-07-08,0.45576707915
2025-07-09,0.459028564868
2025-07-10,0.467918284021
2025-07-11,0.447705905582
2025-07-14,0.404087688172
2025-07-15,0.428885555833
2025-07-16,0.417463820786
2025-07-17,0.430422722485
2025-07-18,0.398111821021
2025-07-21,0.476941453497
2025-07-22,0.52039747774
2025-07-23,0.596400275104
2025-07-24,0.546201970896
2025-07-25,0.574419164712
2025-07-28,0.698058295371
2025-07-29,0.709610405775
2025-07-30,0.647627235509
2025-07-31,0.624595565413
2025-08-01,0.566529613405
2025-08-04,0.561581527591
2025-08-05,0.608271313358
2025-08-06,0.742859069516
2025-08-07,0.904252545473
2025-08-08,0.891687371823
2025-08-11,0.919901970462
2025-08-12,0.863691588422
2025-08-13,0.856459380385
2025-08-14,0.858041302328
2025-08-15,0.757413645827
2025-08-18,0.73709576337
2025-08-19,0.623434080749
2025-08-20,0.600290882925
2025-08-21,0.528643929078
2025-08-22,0.617624317433
2025-08-25,0.573025658333
2025-08-26,0.642630855063
2025-08-27,0.595935052216
2025-08-28,0.629477781293
2025-08-29,0.587144078107
2025-09-02,0.582259209847
2025-09-03,0.609376089561
2025-09-04,0.600646516531
2025-09-05,0.700134271592
2025-09-08,0.720068184572
2025-09-09,0.750661538873
2025-09-10,0.86215378878
2025-09-11,0.846577444684
2025-09-12,0.820512830717
2025-09-15,0.789874373373
2025-09-16,0.743640919383
2025-09-17,0.709979795576
2025-09-18,0.728887192731
2025-09-19,0.753587142718
2025-09-22,0.792805942744
2025-09-23,0.675104509535
2025-09-24,0.670367771699
2025-09-25,0.628383083768
2025-09-26,0.646463555895
2025-09-29,0.670705959053
2025-09-30,0.671120320519
2025-10-01,0.696137787027
2025-10-02,0.677031445837
2025-10-03,0.72851269846
2025-10-06,0.74738229019
2025-10-07,0.735946615501
2025-10-08,0.719678110939
2025-10-09,0.757502075998
2025-10-10,0.554472243417
2025-10-13,0.598207834433
2025-10-14,0.60106555242
2025-10-15,0.590621433515
2025-10-16,0.516493229669
2025-10-17,0.585367192635
2025-10-20,0.616607657693
2025-10-21,0.6178490366
2025-10-22,0.56844606103
2025-10-23,0.608985972356
2025-10-24,0.653079126791
2025-10-27,0.766628644171
2025-10-28,0.767553179542
2025-10-29,0.769083389964
2025-10-30,0.701703684882
2025-10-31,0.707144470954
2025-11-03,0.734007639682
2025-11-04,0.772890412656
2025-11-05,0.770735085182
2025-11-06,0.725183616233
2025-11-07,0.668343954292
2025-11-10,0.619437224513
2025-11-11,0.591395280292
2025-11-12,0.574932808812
2025-11-13,0.47953684399
2025-11-14,0.492460294655
2025-11-17,0.442079285564
2025-11-18,0.430292532829
2025-11-19,0.52172346916
2025-11-20,0.416750926957
2025-11-21,0.447482241531
2025-11-24,0.527767751143
2025-11-25,0.547182597151
2025-11-26,0.565225216818
2025-11-28,0.577547093337
2025-12-01,0.519415034652
2025-12-02,0.552690167883
2025-12-03,0.539155474503
2025-12-04,0.532144986214
2025-12-05,0.540131066307
2025-12-08,0.490140064166
2025-12-09,0.495560779724
2025-12-10,0.517902586777
2025-12-11,0.561748863283
2025-12-12,0.520461313936
2025-12-15,0.469555669666
2025-12-16,0.485862000193
2025-12-17,0.424159665665
2025-12-18,0.4457902243
2025-12-19,0.512290412941
2025-12-22,0.709922175923
2025-12-23,0.738757044447
2025-12-24,0.69918878312
2025-12-26,0.659289710128
2025-12-29,0.582733239157
2025-12-30,0.577684874444
2025-12-31,0.598189481918
2026-01-02,0.666833264509
2026-01-05,0.723847345585
2026-01-06,0.768828329344
2026-01-07,0.684417922329
2026-01-08,0.655522599409
2026-01-09,0.751067138706
2026-01-12,0.751315117624
2026-01-13,0.826841696638
2026-01-14,0.789337404868
2026-01-15,0.797171832031
2026-01-16,0.698362658599
2026-01-20,0.594468995741
2026-01-21,0.602903982507
2026-01-22,0.585777384141
2026-01-23,0.554922856642
2026-01-26,0.553432783708
2026-01-27,0.59088948565
2026-01-28,0.67127450073
2026-01-29,0.615317736329
2026-01-30,0.617526310332
2026-02-02,0.61827928913
2026-02-03,0.599839748082
2026-02-04,0.613981428714
2026-02-05,0.508028095485
2026-02-06,0.59024568228
2026-02-09,0.595934902049
2026-02-10,0.629904743877
2026-02-11,0.594049128568
2026-02-12,0.506283847766
2026-02-13,0.523754477129
2026-02-17,0.474265341042
2026-02-18,0.50444806101
2026-02-19,0.476304688694
2026-02-20,0.50062129082
2026-02-23,0.467707052157
2026-02-24,0.602288650588
2026-02-25,0.672537971963
2026-02-26,0.668913975613
2026-02-27,0.64480176828
2026-03-02,0.735081730503
2026-03-03,0.600098257303
2026-03-04,0.74008461845
2026-03-05,0.777375386286
2026-03-06,0.644060158909
2026-03-09,0.789142767081
2026-03-10,0.74776496229
2026-03-11,0.900554862722
2026-03-12,0.856062162436
2026-03-13,0.795715892293
2026-03-16,0.929550480089
2026-03-17,0.831693268056
2026-03-18,0.719059482521
2026-03-19,0.764209501433
2026-03-20,0.61947705142
2026-03-23,0.693721292182
2026-03-24,0.668488190462
2026-03-25,0.603725830358
2026-03-26,0.496431610078
2026-03-27,0.464799662663
2026-03-30,0.461386291701
2026-03-31,0.725416304484
2026-04-01,0.734245256049
2026-04-02,0.719966528174
2026-04-06,0.707782563158
2026-04-07,1.01353053989
2026-04-08,1.57565061311
2026-04-09,1.62624143131
2026-04-10,1.72210146998
2026-04-13,1.46655971832
2026-04-14,1.86172387715
2026-04-15,1.79832651163
2026-04-16,1.76048862239
2026-04-17,1.85882908219
2026-04-20,2.04188130353
2026-04-21,1.97999895563
2026-04-22,2.275989381
2026-04-23,2.08340057098
2026-04-24,2.02731975456
2026-04-27,1.8985197142
2026-04-28,1.80038209211
2026-04-29,1.79211631379
2026-04-30,1.82431761979
2026-05-01,1.83593854831
2026-05-04,1.75312837785
2026-05-05,1.70793924517
2026-05-06,1.86927379202
2026-05-07,1.9039629899
2026-05-08,1.93425013806
2026-05-11,1.90432011708
2026-05-12,1.89712109854
2026-05-13,1.73832577071
2026-05-14,1.74162813763
2026-05-15,1.62093365348
2026-05-18,1.58144959467
2026-05-19,1.46786523521
2026-05-20,1.54463256793
2026-05-21,1.59202665932
2026-05-22,1.77267513056
2026-05-26,1.82577884588
2026-05-27,1.88686237439
2026-05-28,1.78704146024
2026-05-29,1.85517768517
2026-06-01,1.84413930343
2026-06-02,1.8559830473
2026-06-03,1.75568973867
2026-06-04,1.74208532436
2026-06-05,1.48032513312
2026-06-08,1.54998209828
2026-06-09,1.44841320838
2026-06-10,1.2950583426
2026-06-11,1.38154885581
2026-06-12,1.4443266514
2026-06-15,1.53536624427
2026-06-16,1.58599164026
2026-06-17,1.40844096272
2026-06-18,1.56189618145
2026-06-22,1.53388063698
2026-06-23,1.42624168261
2026-06-24,1.34532923647
2026-06-25,1.26029966578
2026-06-26,1.25668631557
2026-06-29,1.28389953263
2026-06-30,1.30432414149
2026-07-01,1.24657860455
2026-07-02,1.25580750295
2026-07-06,1.27484635383
2026-07-07,1.17417430903
2026-07-08,1.21699191134
2026-07-09,1.28583486911
2026-07-10,1.27188683468
2026-07-13,1.18413663123
2026-07-14,1.24081207989
2026-07-15,1.25985361923
2026-07-16,1.25043370535
2026-07-17,1.14072491345
2026-07-20,1.08343647615
2026-07-21,1.1522414138
2026-07-22,1.13038233697
2026-07-23,1.02447483799
2026-07-24,0.96851916393
2026-07-27,0.964420037162
2026-07-28,0.950071773303
2026-07-29,0.822769496025
2026-07-30,0.968988932592
2026-07-31,1.03220387567
2026-08-03,1.16966802319
2026-08-04,1.43126917238
2026-08-05,1.31196942348
2026-08-06,1.33721672827
2026-08-07,1.32934186823
2026-08-10,1.33116757927
2026-08-11,1.24689401286
2026-08-12,1.287264939
2026-08-13,1.25280485481
2026-08-14,1.21449162183
2026-08-17,1.17018391003
2026-08-18,1.13769345969
2026-08-19,1.15499107309
2026-08-20,1.13170495411
2026-08-21,1.18443088889
2026-08-24,1.19426272984
2026-08-25,1.10795773289
2026-08-26,1.14070127098
2026-08-27,1.16378858464
2026-08-28,1.12549584016
2026-08-31,1.07459269511
2026-09-01,1.06876415197
2026-09-02,1.16049280579
2026-09-03,1.20060321382
2026-09-04,1.10746098736
2026-09-08,1.08569631695
